当惑,"bewilderment, perplexity, embarrassment, confusion",とうわく,"Noun, Suru verb, Intransitive verb"
兄さん,"older brother, elder brother",にい,Noun
きっぱり,"clearly, plainly, distinctly, decisively, flatly, definitely, resolutely",きっぱり,"Adverb , Adverb taking the 'to' particle, Suru verb"
立ち直る,"to regain one's footing, to get back on one's feet",た,"Godan verb with ru ending, Intransitive verb"
色んな,various,いろんな,Pre-noun adjectival 
どうやら,"possibly, apparently, (seem) likely, seemingly",どうやら,Adverb 
青ざめる,"to become pale, to turn pale",あお,"Ichidan verb, Intransitive verb"
頷く,"to nod, to bow one's head in assent, to agree",うなず,"Godan verb with ku ending, Intransitive verb"
見守る,"to watch over, to keep watch over, to keep an eye on",みまも,"Godan verb with ru ending, Transitive verb"
しょっちゅう,"always, all the time, constantly, frequently, often",しょっちゅう,Adverb 
打ち明ける,"to confide, to reveal, to disclose, to lay bare, to speak frankly, to open (one's heart)",う,"Ichidan verb, Transitive verb"
大嫌い,"hating, strongly disliking",だいきら,Na-adjective 
カーペット,carpet,カーペット,Noun
見出す,"to find out, to discover, to notice, to detect",みいだ,"Godan verb with su ending, Transitive verb"
ただ今,"I'm home!, I'm back!, it's me!",ただいま,
インフレ,inflation,インフレ,"Noun, Noun which may take the genitive case particle 'no'"
ぶらぶら,"dangling, swaying, swinging",ぶらぶら,"Adverb , Adverb taking the 'to' particle, Suru verb, Na-adjective "
精一杯,"the best one can do, one's best effort",せいいっぱい,Noun
センス,"taste (in fashion, music, etc.), sense (e.g. of humour), flair",センス,Noun
各,"each, every, all",かく,Prefix
固執,"sticking to (an opinion, theory, belief, etc.), clinging to, adherence, persistence, insistence",こしつ,"Noun, Suru verb, Transitive verb, Intransitive verb"
仰向け,facing upward,あおむ,Noun
連れて来る,to bring someone along,つ,"Expressions , Kuru verb - special class"
噛み付く,"to bite (at), to snap at",か,"Godan verb with ku ending, Intransitive verb"
口答え,"retort, back talk, backchat",くちごた,"Noun, Suru verb, Intransitive verb"
お気に入り,"favorite, favourite, pet (e.g. teacher's pet)",き,"Noun, Noun which may take the genitive case particle 'no'"
整頓,"orderliness, put in order, tidying up, arranging neatly",せいとん,"Noun, Suru verb, Transitive verb, Intransitive verb"
徹底的,"thorough, exhaustive, complete",てっていてき,Na-adjective 
拒む,"to refuse, to reject, to decline",こば,"Godan verb with mu ending, Transitive verb"
敵わない,"no match for, cannot compete with, not in the same league as, powerless against",かなわない,I-adjective 
割に,"comparatively, relatively, fairly, rather, pretty, unexpectedly",わり,Adverb 
善くも,"how dare ..., how could ...",よくも,Adverb 
じっくり,"(slowly and) carefully, without haste, thoroughly, deliberately, closely, meticulously",じっくり,"Adverb , Adverb taking the 'to' particle"
引き付ける,"to attract, to draw near",ひ,"Ichidan verb, Transitive verb"
蝿,fly (any insect of infraorder Muscomorpha),はえ,Noun
撥ねる,"to hit (e.g. to have a car hit someone), to run into",はねる,"Ichidan verb, Transitive verb"
気難しい,"hard to please, difficult, particular, fussy, choosy, picky, fastidious",きむずか,I-adjective 
ＡＩＤＳ,"acquired immune deficiency syndrome, AIDS",エイズ,Noun
振り向く,"to turn one's face, to turn around, to look over one's shoulder",ふ,Godan verb with ku ending
サボる,"to be truant, to slack off, to play hooky, to skip school, to cut class, to skip out",サボる,"Godan verb with ru ending, Intransitive verb"
見捨てる,"to abandon, to fail, to desert, to forsake",みす,"Ichidan verb, Transitive verb"
見上げる,"to look up at, to raise one's eyes",みあ,"Ichidan verb, Transitive verb"
散髪,"(having a) haircut, hair-cutting, hair-dressing",さんぱつ,"Noun, Suru verb, Intransitive verb"
訛り,accent (of one's speech),なまり,Noun
引き裂く,"to tear up, to tear off, to rip up, to tear to pieces",ひ,"Godan verb with ku ending, Transitive verb"
やり繰り,"making do, getting by (somehow), managing",やりくり,"Noun, Suru verb, Transitive verb"
一斉に,"simultaneously, all at once, in unison",いっせい,Adverb 
明朝,tomorrow morning,みょうちょう,"Noun, Adverb "
生き方,"way of life, how to live",い,Noun
降参,"surrender, submission, capitulation",こうさん,"Noun, Suru verb, Intransitive verb"
打,dozen,ダース,Noun
諸国,"various countries, various regions, various provinces",しょこく,"Noun, Noun, used as a suffix"
金儲け,"moneymaking, earning money",かねもう,"Noun, Suru verb, Intransitive verb"
染み,"stain, spot, smudge, blot, smear, blotch",しみ,Noun
打ち上げる,"to launch, to shoot up",う,"Ichidan verb, Transitive verb"
押し付ける,"to press against, to push against, to force against",お,"Ichidan verb, Transitive verb"
気前,generosity,きまえ,Noun
至る所,"everywhere, all over, throughout",いたるところ,"Expressions , Noun, Adverb "
捲る,"to turn over, to turn (pages), to leaf through (a book, etc.)",めくる,"Godan verb with ru ending, Transitive verb"
不器用,"clumsy, awkward, unskillful",ぶきよう,"Na-adjective , Noun"
内緒,"secrecy, confidentiality, privacy, secret",ないしょ,"Noun, Noun which may take the genitive case particle 'no'"
自惚れる,to be conceited,うぬぼれる,"Ichidan verb, Intransitive verb"
蟻,ant,あり,Noun
要約,"summary, digest",ようやく,"Noun, Suru verb, Transitive verb"
雇い主,employer,やと,Noun
室,room,しつ,"Noun, Noun, used as a suffix"
割り当てる,"to assign, to allot, to allocate, to divide among, to distribute, to prorate, to apportion",わ,"Ichidan verb, Transitive verb"
厳守,"strict observance, rigid adherence, scrupulous compliance",げんしゅ,"Noun, Suru verb, Transitive verb"
言い換える,"to say in other words, to put another way, to express in different words, to reword, to rephrase",い,"Ichidan verb, Transitive verb"
可笑しな,"funny, amusing, comical, laughable, ridiculous",おかしな,Pre-noun adjectival 
付け込む,"to take advantage of, to impose on, to exploit",つ,"Godan verb with mu ending, Intransitive verb"
添付,"attaching (documents, etc.), appending, affixing",てんぷ,"Noun, Suru verb, Transitive verb, Noun which may take the genitive case particle 'no'"
天辺,"top, summit, apex, peak",てっぺん,Noun
ガイド,"guide, tour guide, conductor, guiding, leading",ガイド,"Noun, Suru verb"
お医者さん,doctor,いしゃ,Noun
静める,"to quiet (a child, crowd, etc.), to quieten, to make quiet",しず,"Ichidan verb, Transitive verb"
仄めかす,"to hint at, to intimate, to suggest, to allude to, to imply",ほのめかす,"Godan verb with su ending, Transitive verb"
持ち物,"one's property, personal effects, one's belongings",も,Noun
姉さん,"older sister, elder sister",ねえ,Noun
一年中,all year round,いちねんじゅう,"Noun, Adverb "
お仕舞い,"the end, closing, being done for",おしまい,Noun
返却,"return of something, repayment",へんきゃく,"Noun, Suru verb, Transitive verb"
難なく,easily,なん,Adverb 
名案,good idea,めいあん,Noun
見張る,"to stand watch, to stand guard, to look out",みは,"Godan verb with ru ending, Transitive verb"
雨降り,"rainfall, rainy weather",あめふ,Noun
感嘆,"admiration, wonder, astonishment",かんたん,"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'"
全速力,full speed,ぜんそくりょく,Noun
発展途上国,developing country,はってんとじょうこく,Noun
閉じこもる,"to seclude oneself, to shut oneself away",と,"Godan verb with ru ending, Intransitive verb"
服従,"obedience, submission, resignation",ふくじゅう,"Noun, Suru verb, Intransitive verb"
終電,last train (of the day),しゅうでん,Noun
焦る,"to be in a hurry, to be impatient, to be anxious (to do), to fret",あせ,"Godan verb with ru ending, Intransitive verb"
摩る,"to rub, to pat, to stroke, to massage",さする,"Godan verb with ru ending, Transitive verb"
メッセージ,message,メッセージ,Noun
揺りかご,cradle,ゆりかご,Noun
貴重品,"valuable article, valuables",きちょうひん,Noun
間食,"eating between meals, snacking",かんしょく,"Noun, Suru verb, Intransitive verb"
企む,"to scheme, to plan, to play a trick, to invent, to conspire, to frame up",たくらむ,"Godan verb with mu ending, Transitive verb"
取り返す,"to get back, to regain, to recover, to make up (for), to catch up on",と,"Godan verb with su ending, Transitive verb"
拘わる,"to be obsessive (about), to be overly concerned (with), to fuss (over), to worry too much (about), to be picky (about), to be hung up (on), to stick to",こだわる,"Godan verb with ru ending, Intransitive verb"
急用,urgent business,きゅうよう,Noun
不機嫌,"pout, displeasure, ill humor, ill humour, sullenness",ふきげん,"Na-adjective , Noun"
秘める,"to hide, to keep to oneself",ひ,"Ichidan verb, Transitive verb"
和らぐ,"to soften, to calm down, to be eased, to be mitigated, to subside, to abate",やわ,"Godan verb with gu ending, Intransitive verb"
毎,"every (usu. with events, e.g. every weekend), each",まい,Prefix
上品,"elegant, refined, polished, stylish, sophisticated",じょうひん,Na-adjective 
雨宿り,taking shelter from rain,あまやど,"Noun, Suru verb, Intransitive verb"
気掛かり,"worry, anxiety, concern",きが,"Noun, Na-adjective "
何故か,"somehow, for some reason, without knowing why",なぜか,Adverb 
一気に,"in one go, in one gulp, in one breath, without stopping, without pausing, without a rest, in one sitting, at a stretch",いっき,Adverb 
やり直す,"to do over again, to redo, to start over, to remake, to resume, to recommence",なお,"Godan verb with su ending, Transitive verb"
善悪,"right and wrong, good and evil",ぜんあく,Noun
見た目,"appearance, look",み,Noun
着替える,to change (one's clothes),きが,"Ichidan verb, Transitive verb, Intransitive verb"
患う,"to be ill, to suffer from",わずら,"Godan verb with u ending, Intransitive verb"
生き甲斐,"reason for living, something one lives for, purpose in life, raison d'être",い,Noun
免許証,"licence, license, permit, certificate (of qualification)",めんきょしょう,Noun
弁える,"to discern (e.g. right from wrong), to discriminate, to distinguish",わきまえる,"Ichidan verb, Transitive verb"
あら,"oh, ah",あら,
蜂,"bee, wasp, hornet",はち,Noun
父さん,"father, dad, papa, pa, pop, daddy, dada",とう,Noun
直視,"taking a straight look at something, looking someone in the eyes",ちょくし,"Noun, Suru verb, Transitive verb"
愚図愚図,"slowly, tardily, dawdling, lingering, hesitantly",ぐずぐず,"Adverb , Adverb taking the 'to' particle, Suru verb"
序でに,"incidentally, taking the opportunity, while one is at it, in passing, on the occasion",ついでに,Adverb 
真,"truth, reality, genuineness",しん,"Noun, Noun which may take the genitive case particle 'no'"
チャネル,channel,チャネル,Noun
殺到,"rush, flood, deluge",さっとう,"Noun, Suru verb, Intransitive verb"
思いとどまる,"to give up (an idea or plan), to abandon, to refrain from (doing), to change one's mind",おも,"Godan verb with ru ending, Transitive verb"
散々,"thoroughly, completely, utterly",さんざん,"Na-adjective , Adverb "
運良く,luckily,うんよ,Adverb 
会釈,"slight bow (as a greeting or sign of gratitude), nod, salutation",えしゃく,"Noun, Suru verb"
送別会,farewell party,そうべつかい,Noun
間抜け,"stupid, foolish, idiotic, inane",まぬ,"Na-adjective , Noun"
抑,"in the first place, to begin with, from the start, originally, ab initio",そもそも,"Noun, Adverb "
貧乏人,"poor person, pauper, the poor, the indigent",びんぼうにん,Noun
共和国,"republic, commonwealth",きょうわこく,Noun
独り占め,"hogging, having all to oneself, monopolising, monopolizing",ひと,"Noun, Suru verb, Transitive verb"
寝過ごす,to oversleep,ねす,Godan verb with su ending
立ち入り禁止,"No Entry, No Trespassing, No Admittance, Off Limits, Keep Out, Keep Off",た,Expressions 
口出し,"interference, meddling, butting in",くちだ,"Noun, Suru verb, Intransitive verb"
タワー,tower,タワー,Noun
ロマンチック,romantic,ロマンチック,"Na-adjective , Noun"
乗り出す,"to set out, to set sail",の,"Godan verb with su ending, Transitive verb"
寝付く,"to go to bed, to go to sleep, to fall asleep",ねつ,"Godan verb with ku ending, Intransitive verb"
吹き込む,"to blow into, to breathe into",ふ,"Godan verb with mu ending, Intransitive verb, Transitive verb"
男らしい,"manly, masculine, like a man",おとこ,I-adjective 
トラブル,trouble,トラブル,Noun
腕白,"naughty, mischievous, unruly",わんぱく,"Na-adjective , Noun"
恰も,"as if, as it were, as though",あたかも,Adverb 
息切れ,"shortness of breath, panting, puffing",いきぎ,"Noun, Suru verb, Intransitive verb"
口げんか,"quarrel, dispute, argument",くち,"Noun, Suru verb, Intransitive verb"
自活,self-support,じかつ,"Noun, Suru verb, Intransitive verb"
起き上がる,"to rise, to erect, to get up",お,"Godan verb with ru ending, Intransitive verb"
煽る,"to fan (oneself, flames, etc.)",あお,"Godan verb with ru ending, Transitive verb"
不親切,"unkindness, unfriendliness",ふしんせつ,"Na-adjective , Noun"
摂氏,"Celsius, centigrade",せっし,Noun
メーカー,"manufacturer (esp. a major company), producer, maker",メーカー,Noun
冒す,"to brave, to risk, to face, to venture",おか,"Godan verb with su ending, Transitive verb"
正す,"to correct, to rectify, to reform, to amend, to redress",ただ,"Godan verb with su ending, Transitive verb"
持て成し,"hospitality, reception, treatment, service, entertainment",もてなし,Noun
靡く,"to bend, to flutter, to wave",なびく,"Godan verb with ku ending, Intransitive verb"
侮る,"to disdain, to look down on, to make light of, to hold in contempt, to scorn, to despise",あなど,"Godan verb with ru ending, Transitive verb"
日に日に,"day by day, by the day",ひ,Adverb 
マスコミ,"mass communication, mass media",マスコミ,Noun
策略,"scheme, tactic, stratagem, trick",さくりゃく,"Noun, Noun which may take the genitive case particle 'no'"
気絶,"faint, fainting, losing consciousness",きぜつ,"Noun, Suru verb, Intransitive verb"
儲け,"profit, earnings",もう,Noun
集る,"to gather, to crowd round, to swarm, to flock",たかる,"Godan verb with ru ending, Intransitive verb"
乗り場,"place for boarding vehicles, bus stop, bus terminal, railway platform, taxi stand, jetty, wharf",の,Noun
復讐,revenge,ふくしゅう,"Noun, Suru verb, Intransitive verb"
奥様,"wife, your wife, his wife, married lady, madam",おくさま,Noun
償う,"to make up for, to compensate for, to indemnify, to recompense, to redeem (e.g. a fault), to atone for",つぐな,"Godan verb with u ending, Transitive verb"
伝う,"to go along, to walk along, to follow",つた,"Godan verb with u ending, Intransitive verb"
生き返る,"to revive, to come to oneself, to be restored to life",い,"Godan verb with ru ending, Intransitive verb"
損ねる,"to harm, to hurt, to injure, to wreck",そこ,"Ichidan verb, Transitive verb"
偉人,"great person, eminent figure",いじん,Noun
秘訣,"secret (method, trick, etc.), key (e.g. to success), mysteries (of an art, trade, etc.), recipe, trick",ひけつ,Noun
行き渡る,"to diffuse, to spread throughout, to prevail, to become widespread, to reach everyone",い,"Godan verb with ru ending, Intransitive verb"
顔立ち,"looks, features",かおだ,Noun
企てる,"to plan, to plot, to propose, to design, to intend, to contemplate",くわだ,"Ichidan verb, Transitive verb"
破綻,"failure, collapse, breakdown, break-up, bankruptcy",はたん,"Noun, Suru verb, Intransitive verb"
美容院,"beauty parlour, beauty parlor, beauty salon, hairdressing salon",びよういん,Noun
付け,"bill, bill of sale, payment invoice",つ,Noun
禁酒,"abstinence from alcohol, temperance",きんしゅ,"Noun, Suru verb, Intransitive verb"
知れる,"to become known, to come to light, to be discovered",し,"Ichidan verb, Intransitive verb"
零下,"below zero, sub-zero",れいか,"Noun, Noun which may take the genitive case particle 'no'"
故に,"therefore, consequently",ゆえに,Conjunction
跪く,to kneel,ひざまずく,"Godan verb with ku ending, Intransitive verb"
ガレージ,garage,ガレージ,Noun
取り柄,"worth, merit, value, good point, strong point, redeeming feature, saving grace",と,Noun
作り上げる,"to build up, to complete, to construct, to create, to put together",つく,"Ichidan verb, Transitive verb"
折り返し,"by return, (call or write back) without delay",お,Adverb 
競う,"to compete, to contend, to vie, to contest",きそ,"Godan verb with u ending, Intransitive verb"
食い止める,"to check, to hold back, to keep at bay, to stop, to prevent, to stem, to curb, to halt",く,"Ichidan verb, Transitive verb"
伏せる,"to turn over (face down), to lay face down, to lay upside down",ふ,"Ichidan verb, Transitive verb"
恩人,"benefactor, patron, person to whom one owes a great deal, person to whom one is (deeply) indebted",おんじん,Noun
そよ風,"gentle breeze, soft wind, breath of air, zephyr",かぜ,Noun
垂れる,"to hang, to droop, to dangle, to sag, to lower, to pull down",た,"Ichidan verb, Intransitive verb"
敗れる,"to be defeated, to be beaten, to be unsuccessful, to lose",やぶ,"Ichidan verb, Intransitive verb"
捕らわれる,"to be caught, to be captured, to be taken prisoner, to be arrested, to be apprehended",と,"Ichidan verb, Intransitive verb"
蝕む,"to be worm-eaten, to be eaten by worms",むしば,"Godan verb with mu ending, Transitive verb, Intransitive verb"
飛び下りる,"to jump down, to jump off, to jump from, to jump out of",と,"Ichidan verb, Intransitive verb"
逆境,"adverse circumstances, unfortunate situation, adversity",ぎゃっきょう,Noun
セックス,"sex, sexual intercourse",セックス,"Noun, Suru verb, Intransitive verb"
加特力,"Catholic, Catholicism, Catholic Church",カトリック,Noun
禿げる,"to lose hair, to become bald",はげる,"Ichidan verb, Intransitive verb"
蜜柑,"mandarin (esp. the satsuma mandarin (Citrus unshiu)), mandarin orange, tangerine, clementine, satsuma",みかん,Noun
散らばる,"to be scattered about, to disperse, to be littered (with)",ち,"Godan verb with ru ending, Intransitive verb"
ゆとり,"elbowroom, leeway, room, reserve, margin, allowance, latitude, time (to spare)",ゆとり,"Noun, Noun or verb acting prenominally"
宥める,"to soothe, to calm, to pacify",なだめる,"Ichidan verb, Transitive verb"
例文,"example sentence, illustrative sentence, model sentence",れいぶん,Noun
露,dew,つゆ,Noun
拭う,"to wipe, to mop up",ぬぐ,"Godan verb with u ending, Transitive verb"
有り触れた,"common, commonplace, ordinary, familiar, everyday, garden-variety, trite, stale, hackneyed, stereotyped",ありふれた,Noun or verb acting prenominally
欠けら,"fragment, broken piece, chip, splinter, shard",かけら,Noun
早まる,"to be brought forward (e.g. by three hours), to be moved up, to be advanced",はや,"Godan verb with ru ending, Intransitive verb"
差し当たり,"for the time being, at present",さしあたり,Adverb 
珍紛漢紛,"unintelligible language, incoherent language, talking nonsense, babble, gibberish, jargon, gobbledygook",ちんぷんかんぷん,"Expressions , Na-adjective , Noun"
あっさり,"easily, readily, quickly, flatly (refuse)",あっさり,"Adverb , Adverb taking the 'to' particle, Suru verb"
社交的,sociable,しゃこうてき,Na-adjective 
不始末,"omission, failure, incompleteness",ふしまつ,"Noun, Na-adjective "
有頂天,ecstasy,うちょうてん,"Noun, Na-adjective "
書き直す,"to write out, to make a fair copy, to rewrite",か,"Godan verb with su ending, Transitive verb"
握り締める,to grasp tightly,にぎ,"Ichidan verb, Transitive verb"
実用的,"practical, useful, utilitarian, pragmatic",じつようてき,Na-adjective 
見せ掛け,"seeming, pose, show, pretense, sham, mock",み,"Noun, Noun which may take the genitive case particle 'no'"
西洋人,"Western person, Westerner",せいようじん,Noun
用心深い,"careful, cautious, wary, watchful, vigilant, prudent",ようじんぶか,I-adjective 
堕落,"depravity, corruption, degradation",だらく,"Noun, Suru verb, Intransitive verb"
暇つぶし,"waste of time, killing time",ひま,"Noun, Suru verb"
即死,instant death,そくし,"Noun, Suru verb, Intransitive verb"
隙,"gap, space",すき,Noun
玉ねぎ,onion (Allium cepa),たまねぎ,Noun
歩み寄る,"to compromise, to meet halfway",あゆ,"Godan verb with ru ending, Intransitive verb"
二流,"second-rate, inferior",にりゅう,"Noun, Noun which may take the genitive case particle 'no'"
悲観的,"pessimistic, gloomy",ひかんてき,Na-adjective 
シート,seat,シート,Noun
束ねる,"to tie up in a bundle (e.g. straw, hair, bills, letters), to bundle, to sheathe",たば,"Ichidan verb, Transitive verb"
窓際,(at the) window,まどぎわ,"Noun, Noun which may take the genitive case particle 'no'"
不可解,"incomprehensible, mysterious, inexplicable, inscrutable, enigmatic, baffling",ふかかい,"Na-adjective , Noun"
仄か,"faint, indistinct, dim, vague, subtle, delicate",ほのか,Na-adjective 
礼状,"acknowledgment, acknowledgement, letter of thanks",れいじょう,Noun
渾名,nickname,あだな,"Noun, Suru verb, Transitive verb"
カメラマン,photographer,カメラマン,Noun
思う存分,"to one's heart's content, to one's complete satisfaction, as much as one likes, heartily, thoroughly, without restraint, to the full",おも,"Expressions , Adverb "
入れ歯,"false tooth, denture",い,Noun
話し言葉,"spoken language, colloquial expression",はな,Noun
好都合,"convenient, favorable, favourable, expedient, expedience",こうつごう,"Na-adjective , Noun"
長続き,"lasting long, continuation, keeping at (something), sticking to (something)",ながつづ,"Noun, Suru verb, Intransitive verb"
パトカー,"patrol car, police car, squad car, cruiser",パトカー,Noun
細やか,"small, little, tiny, insignificant, humble, modest, meagre, meager",ささやか,Na-adjective 
思い切る,"to give up all thoughts of, to abandon, to despair of",おも,"Godan verb with ru ending, Transitive verb"
乱雑,"disorder, confusion, clutter, mess, muddle, disarray",らんざつ,"Noun, Na-adjective "
消防車,"fire engine, fire truck",しょうぼうしゃ,Noun
だぶだぶ,"loose (of clothing), baggy",だぶだぶ,"Na-adjective , Noun which may take the genitive case particle 'no', Adverb , Adverb taking the 'to' particle, Suru verb"
淑やか,"graceful, ladylike, modest, gentle, polite, quiet, well-mannered, refined (behavior)",しとやか,Na-adjective 
新学期,new school term,しんがっき,Noun
しくじる,"to fail, to blunder, to mess up, to screw up",しくじる,"Godan verb with ru ending, Intransitive verb"
家柄,"social standing of a family, lineage, parentage, pedigree",いえがら,Noun
ヒント,"hint, clue",ヒント,Noun
早退,leaving early,そうたい,"Noun, Suru verb, Intransitive verb"
引き離す,"to pull apart, to separate",ひ,"Godan verb with su ending, Transitive verb"
従える,"to be accompanied by, to be attended by, to take along (someone)",したが,"Ichidan verb, Transitive verb"
見違える,"to hardly recognise, to mistake for something or someone else",みちが,"Ichidan verb, Transitive verb"
日暮れ,"twilight, sunset, dusk, evening",ひぐ,Noun
急病,sudden illness,きゅうびょう,Noun
似合い,"well-matched (esp. of a couple), becoming, suitable",にあ,"Noun which may take the genitive case particle 'no', Noun"
勉学,"study, pursuit of knowledge",べんがく,"Noun, Suru verb, Transitive verb, Intransitive verb"
身の上,"one's station in life, one's personal history, one's circumstances",み,"Expressions , Noun"
暴風雨,"rainstorm, storm",ぼうふうう,Noun
苛め,"bullying, teasing",いじめ,Noun
藻掻く,"to struggle, to writhe, to wriggle, to squirm",もがく,"Godan verb with ku ending, Intransitive verb"
佇む,"to stand (still) a while, to loiter, to stop",たたずむ,"Godan verb with mu ending, Intransitive verb"
お袋,one's mother,おふくろ,Noun
跨る,"to straddle, to sit astride, to mount",またがる,"Godan verb with ru ending, Intransitive verb"
率先,taking the initiative,そっせん,"Noun, Suru verb, Intransitive verb"
弄る,"to finger, to touch, to play with, to fiddle with, to toy with",いじる,"Godan verb with ru ending, Transitive verb"
作り話,"fiction, made-up story, fable, fabrication, myth",つく,Noun
参考書,reference book,さんこうしょ,Noun
メディア,media,メディア,Noun
死人,"corpse, dead person",しにん,Noun
潔い,"gracious (defeat, apology, etc.), graceful, honourable (e.g. death), noble, gallant, brave, manly, sportsmanlike",いさぎよ,I-adjective 
タイム,time,タイム,Noun
戸惑う,"to be bewildered, to be perplexed",とまど,"Godan verb with u ending, Intransitive verb"
ずばり,"decisively, decidedly, boldly, once and for all, unreservedly, frankly",ずばり,"Adverb , Adverb taking the 'to' particle"
持ち堪える,"to hold out (e.g. against an attack), to hang on, to withstand, to endure, to last",も,"Ichidan verb, Transitive verb"
受動的,passive,じゅどうてき,Na-adjective 
おどおど,"timidly, nervously, hesitantly, trembling (with fear), fearfully, anxiously",おどおど,"Adverb , Adverb taking the 'to' particle, Suru verb"
貪欲,"greedy, avaricious, covetous",どんよく,"Na-adjective , Noun"
レントゲン,X-ray,レントゲン,Noun
日給,daily wages,にっきゅう,Noun
無害,harmless,むがい,"Na-adjective , Noun which may take the genitive case particle 'no', Noun"
言いなり,"doing as one is told, yes-man",い,Noun
引き抜く,"to extract, to pull out, to draw out, to uproot",ひ,"Godan verb with ku ending, Transitive verb"
浸る,"to be soaked in, to be flooded, to be submerged",ひた,"Godan verb with ru ending, Intransitive verb"
やり取り,"giving and taking, exchange (of letters), arguing back and forth, (conversational) exchange",やりとり,"Noun, Suru verb, Transitive verb"
不都合,"inconvenient, inexpedient, unfavourable, troublesome, difficult",ふつごう,"Na-adjective , Noun"
洗練,"polish, refinement",せんれん,"Noun, Suru verb, Transitive verb"
情けない,"miserable, pitiable, shameful, deplorable, pathetic",なさ,I-adjective 
喚く,"to shout, to cry (out), to yell, to scream, to clamour",わめく,"Godan verb with ku ending, Intransitive verb"
待ち兼ねる,to wait impatiently for,ま,"Ichidan verb, Transitive verb"
渇き,thirst,かわ,Noun
痛ましい,"pitiful, heartbreaking, heartrending, touching, tragic, sad, hurtful",いた,I-adjective 
哀れむ,"to pity, to feel sympathy for, to sympathize with, to sympathise with, to commiserate with, to have mercy on",あわ,"Godan verb with mu ending, Transitive verb"
寝床,"bed, berth, crib, cot, kip, bedroom",ねどこ,Noun
幼なじみ,"childhood friend, friend from infancy, old playmate",おさな,Noun
何かと,"one way or another, in many ways, in various ways",なに,Adverb 
肥える,"to grow fat, to gain weight, to put on weight",こ,"Ichidan verb, Intransitive verb"
図書室,"library (usu. single-room), small library",としょしつ,Noun
見損なう,"to misjudge, to mistake, to misread",みそこ,"Godan verb with u ending, Transitive verb"
ぺこぺこ,"very hungry, starving, famished",ぺこぺこ,Na-adjective 
不相応,"unsuited, inappropriate, improper, undeserved",ふそうおう,"Na-adjective , Noun"
不得意,one's weak point,ふとくい,"Na-adjective , Noun"
起立,standing up,きりつ,"Noun, Suru verb, Intransitive verb"
強情,"obstinate, stubborn, headstrong",ごうじょう,"Na-adjective , Noun"
母国語,"language of one's country, mother tongue, native language",ぼこくご,Noun
法外,"exorbitant, outrageous, ridiculous, absurd, excessive, inordinate, extravagant, immoderate",ほうがい,"Na-adjective , Noun"
言い表す,to express (in words),い,"Godan verb with su ending, Transitive verb"
力持ち,"muscleman, strong man",ちからも,Noun
後片付け,"tidying up, clearing up, cleaning up, clearing away, putting in order",あとかたづ,"Noun, Suru verb"
凄まじい,"terrible, dreadful, awful, horrible, ghastly",すさ,I-adjective 
お節介,"meddling, meddlesomeness, nosiness, interference, officiousness",おせっかい,"Na-adjective , Noun"
びっしょり,"wet through, drenched",びっしょり,"Na-adjective , Adverb "
菠薐草,spinach,ほうれんそう,Noun
区々,"various, diverse, different, divergent, divided, conflicting",まちまち,"Noun which may take the genitive case particle 'no', Na-adjective , Noun"
蹌踉めく,"to stagger, to stumble, to totter",よろめく,"Godan verb with ku ending, Intransitive verb"
隣り合う,"to adjoin each other, to sit side by side",とな,"Godan verb with u ending, Intransitive verb"
見ず知らず,"strange, unfamiliar, unknown, new",み,Noun which may take the genitive case particle 'no'
事による,depending on the circumstances,ことによる,"Expressions , Noun or verb acting prenominally, Godan verb with ru ending"
突き刺す,"to stab, to stick, to pierce, to thrust",つ,"Godan verb with su ending, Transitive verb"
ぶら下がる,"to hang down (from), to dangle, to swing, to be suspended",さ,"Godan verb with ru ending, Intransitive verb"
宿屋,inn,やどや,Noun
大急ぎ,"great hurry, great haste, rush",おおいそ,"Noun, Noun which may take the genitive case particle 'no', Na-adjective "
骸骨,skeleton,がいこつ,Noun
口ごもる,"to hesitate to say, to mumble, to hem and haw, to falter",くち,"Godan verb with ru ending, Intransitive verb"
薄着,being lightly dressed,うすぎ,"Noun, Suru verb, Noun which may take the genitive case particle 'no'"
擦れ擦れ,"grazing, skimming, almost touching, passing within inches, being within a whisker, shaving close",すれすれ,"Na-adjective , Noun"
ずれる,"to slide, to slip off, to get dislocated, to be out of alignment, to get dislodged, to deviate, to shift (position), to be out of sync, to be slightly off, to be off-point",ずれる,"Ichidan verb, Intransitive verb"
粘々,"sticky, gluey, gummy, glutinous, viscous, gooey, greasy",ねばねば,"Adverb , Suru verb"
品切れ,"out of stock, sold out",しなぎ,"Noun, Noun which may take the genitive case particle 'no'"
渋る,"to be reluctant (to do), to be unwilling (to do), to hesitate (to do), to grudge, to be tardy (in doing), to put off (doing)",しぶ,"Godan verb with ru ending, Transitive verb"
葉っぱ,"leaf, blade (of grass), (pine) needle",は,Noun
筋道,"reason, logic",すじみち,Noun
程なく,"soon, before long, shortly thereafter",ほどなく,Adverb 
括る,"to tie up, to tie together, to bind, to bundle, to fasten",くくる,"Godan verb with ru ending, Transitive verb"
休校,(temporary) closure of school,きゅうこう,"Noun, Suru verb, Intransitive verb"
寒暖計,thermometer,かんだんけい,Noun
形見,"memento (esp. of a deceased person), keepsake, heirloom, remembrance, souvenir",かたみ,Noun
